0.3411 	WARNING 	Movie2 stim could not be imported and won't be available
1678.9842 	DATA 	Keypress: t
1681.2560 	DATA 	Keypress: t
1683.5279 	DATA 	Keypress: t
1685.7999 	DATA 	Keypress: t
1688.0718 	DATA 	Keypress: t
1690.3438 	DATA 	Keypress: t
1692.6156 	DATA 	Keypress: t
1694.8877 	DATA 	Keypress: t
1697.1596 	DATA 	Keypress: t
1699.4315 	DATA 	Keypress: t
1701.7036 	DATA 	Keypress: t
1703.9754 	DATA 	Keypress: t
1706.2473 	DATA 	Keypress: t
1708.5193 	DATA 	Keypress: t
1710.7913 	DATA 	Keypress: t
1713.0632 	DATA 	Keypress: t
1715.3351 	DATA 	Keypress: t
1717.6071 	DATA 	Keypress: t
1719.8790 	DATA 	Keypress: t
1722.1510 	DATA 	Keypress: t
1724.4239 	DATA 	Keypress: t
1726.6959 	DATA 	Keypress: t
1728.9678 	DATA 	Keypress: t
1731.2396 	DATA 	Keypress: t
1733.5117 	DATA 	Keypress: t
1735.7836 	DATA 	Keypress: t
1738.0555 	DATA 	Keypress: t
1740.3275 	DATA 	Keypress: t
1742.5995 	DATA 	Keypress: t
1744.8713 	DATA 	Keypress: t
1747.1433 	DATA 	Keypress: t
1749.4152 	DATA 	Keypress: t
1751.6872 	DATA 	Keypress: t
1753.9590 	DATA 	Keypress: t
1756.2311 	DATA 	Keypress: t
1758.5029 	DATA 	Keypress: t
1760.7748 	DATA 	Keypress: t
1763.0469 	DATA 	Keypress: t
1765.3188 	DATA 	Keypress: t
1767.5906 	DATA 	Keypress: t
1769.8627 	DATA 	Keypress: t
1772.1346 	DATA 	Keypress: t
1774.4066 	DATA 	Keypress: t
1776.6785 	DATA 	Keypress: t
1778.9505 	DATA 	Keypress: t
1781.2224 	DATA 	Keypress: t
1783.4943 	DATA 	Keypress: t
1785.7663 	DATA 	Keypress: t
1788.0382 	DATA 	Keypress: t
1790.3101 	DATA 	Keypress: t
1792.5821 	DATA 	Keypress: t
1794.8540 	DATA 	Keypress: t
1797.1260 	DATA 	Keypress: t
1799.3979 	DATA 	Keypress: t
1801.6699 	DATA 	Keypress: t
1803.9417 	DATA 	Keypress: t
1806.2137 	DATA 	Keypress: t
1808.4867 	DATA 	Keypress: t
1810.7586 	DATA 	Keypress: t
1813.0305 	DATA 	Keypress: t
1815.3024 	DATA 	Keypress: t
1817.5744 	DATA 	Keypress: t
1819.8464 	DATA 	Keypress: t
1822.1183 	DATA 	Keypress: t
1824.3903 	DATA 	Keypress: t
1826.6621 	DATA 	Keypress: t
1828.9341 	DATA 	Keypress: t
1831.2061 	DATA 	Keypress: t
1833.4780 	DATA 	Keypress: t
1835.7499 	DATA 	Keypress: t
1838.0219 	DATA 	Keypress: t
1840.2938 	DATA 	Keypress: t
1842.5658 	DATA 	Keypress: t
1844.8376 	DATA 	Keypress: t
1847.1097 	DATA 	Keypress: t
1849.3816 	DATA 	Keypress: t
1851.6535 	DATA 	Keypress: t
1853.9254 	DATA 	Keypress: t
1856.1974 	DATA 	Keypress: t
1858.4694 	DATA 	Keypress: t
1860.7413 	DATA 	Keypress: t
1863.0132 	DATA 	Keypress: t
1865.2851 	DATA 	Keypress: t
1867.5571 	DATA 	Keypress: t
1869.8290 	DATA 	Keypress: t
1872.1010 	DATA 	Keypress: t
1874.3729 	DATA 	Keypress: t
1876.6449 	DATA 	Keypress: t
1878.9168 	DATA 	Keypress: t
1881.1887 	DATA 	Keypress: t
1883.4607 	DATA 	Keypress: t
1885.7335 	DATA 	Keypress: t
1888.0055 	DATA 	Keypress: t
1890.2774 	DATA 	Keypress: t
1892.5493 	DATA 	Keypress: t
1894.8214 	DATA 	Keypress: t
1897.0932 	DATA 	Keypress: t
1899.3653 	DATA 	Keypress: t
1901.6371 	DATA 	Keypress: t
1903.9091 	DATA 	Keypress: t
1906.1811 	DATA 	Keypress: t
1908.4530 	DATA 	Keypress: t
1910.7249 	DATA 	Keypress: t
1912.9969 	DATA 	Keypress: t
1915.2688 	DATA 	Keypress: t
1917.5408 	DATA 	Keypress: t
1919.8127 	DATA 	Keypress: t
1922.0846 	DATA 	Keypress: t
1924.3566 	DATA 	Keypress: t
1926.6285 	DATA 	Keypress: t
1928.9004 	DATA 	Keypress: t
1931.1724 	DATA 	Keypress: t
1933.4444 	DATA 	Keypress: t
1935.7163 	DATA 	Keypress: t
1937.9882 	DATA 	Keypress: t
1940.2602 	DATA 	Keypress: t
1942.5321 	DATA 	Keypress: t
1944.8040 	DATA 	Keypress: t
1947.0760 	DATA 	Keypress: t
1949.3479 	DATA 	Keypress: t
1951.6198 	DATA 	Keypress: t
1953.8917 	DATA 	Keypress: t
1956.1637 	DATA 	Keypress: t
1958.4357 	DATA 	Keypress: t
1960.7076 	DATA 	Keypress: t
1962.9796 	DATA 	Keypress: t
1965.2515 	DATA 	Keypress: t
1967.5245 	DATA 	Keypress: t
1969.7964 	DATA 	Keypress: t
1972.0683 	DATA 	Keypress: t
1974.3401 	DATA 	Keypress: t
1976.6122 	DATA 	Keypress: t
1978.8841 	DATA 	Keypress: t
1981.1561 	DATA 	Keypress: t
1983.4281 	DATA 	Keypress: t
1985.7000 	DATA 	Keypress: t
1987.9719 	DATA 	Keypress: t
1990.2438 	DATA 	Keypress: t
1992.5158 	DATA 	Keypress: t
1994.7876 	DATA 	Keypress: t
1997.0595 	DATA 	Keypress: t
1999.3316 	DATA 	Keypress: t
2001.6035 	DATA 	Keypress: t
2003.8754 	DATA 	Keypress: t
2006.1474 	DATA 	Keypress: t
2008.4194 	DATA 	Keypress: t
2010.6913 	DATA 	Keypress: t
2012.9632 	DATA 	Keypress: t
2015.2352 	DATA 	Keypress: t
2017.5071 	DATA 	Keypress: t
2019.7790 	DATA 	Keypress: t
2022.0510 	DATA 	Keypress: t
2024.3229 	DATA 	Keypress: t
2026.5949 	DATA 	Keypress: t
2028.8668 	DATA 	Keypress: t
2031.1388 	DATA 	Keypress: t
2033.4107 	DATA 	Keypress: t
2035.6826 	DATA 	Keypress: t
2037.9546 	DATA 	Keypress: t
2040.2265 	DATA 	Keypress: t
2042.4985 	DATA 	Keypress: t
2044.7714 	DATA 	Keypress: t
2047.0433 	DATA 	Keypress: t
2049.3152 	DATA 	Keypress: t
2248.2621 	DATA 	Keypress: q
2248.5100 	DATA 	Keypress: t
